1	 1:25	 2:0	 3:226802	 4:2	 5:7	 6:2	 7:7	 8:1	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:47	 2:0	 3:174794	 4:10	 5:14	 6:2	 7:5	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:2
1	 1:59	 2:1	 3:134470	 4:3	 5:9	 6:0	 7:9	 8:2	 9:0	 10:1	 11:2635	 12:0	 13:60	 14:0
1	 1:17	 2:0	 3:166360	 4:12	 5:6	 6:2	 7:1	 8:1	 9:0	 10:0	 11:0	 12:0	 13:30	 14:0
1	 1:40	 2:4	 3:26671	 4:0	 5:13	 6:1	 7:5	 8:5	 9:2	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:38	 2:1	 3:589838	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:47	 14:0
1	 1:45	 2:0	 3:149169	 4:1	 5:10	 6:1	 7:1	 8:3	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:46	 2:0	 3:287920	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:5013	 12:0	 13:40	 14:0
1	 1:57	 2:0	 3:56080	 4:3	 5:9	 6:0	 7:2	 8:2	 9:0	 10:1	 11:0	 12:0	 13:60	 14:0
1	 1:22	 2:5	 3:211798	 4:6	 5:11	 6:2	 7:8	 8:1	 9:0	 10:1	 11:0	 12:0	 13:10	 14:0
1	 1:30	 2:0	 3:415266	 4:3	 5:9	 6:0	 7:0	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:42	 2:0	 3:147110	 4:0	 5:13	 6:0	 7:2	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:32	 2:0	 3:228873	 4:2	 5:7	 6:0	 7:10	 8:2	 9:0	 10:1	 11:7298	 12:0	 13:60	 14:0
1	 1:40	 2:0	 3:305348	 4:7	 5:5	 6:2	 7:1	 8:4	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:50	 2:3	 3:189831	 4:3	 5:9	 6:0	 7:0	 8:2	 9:0	 10:1	 11:7298	 12:0	 13:50	 14:0
1	 1:45	 2:0	 3:247379	 4:1	 5:10	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:38	 2:3	 3:198841	 4:1	 5:10	 6:3	 7:6	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:29	 2:0	 3:364986	 4:0	 5:13	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:1628	 13:47	 14:0
1	 1:31	 2:0	 3:203488	 4:1	 5:10	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:44	 14:0
1	 1:31	 2:0	 3:141118	 4:3	 5:9	 6:3	 7:2	 8:5	 9:0	 10:0	 11:0	 12:0	 13:24	 14:0
1	 1:49	 2:1	 3:155862	 4:3	 5:9	 6:0	 7:9	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:46	 2:0	 3:324550	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:55	 2:0	 3:174353	 4:3	 5:9	 6:0	 7:10	 8:2	 9:0	 10:1	 11:0	 12:0	 13:35	 14:0
1	 1:82	 2:1	 3:181912	 4:3	 5:9	 6:1	 7:4	 8:3	 9:0	 10:1	 11:0	 12:0	 13:12	 14:0
1	 1:45	 2:0	 3:168191	 4:1	 5:10	 6:0	 7:0	 8:2	 9:0	 10:1	 11:15024	 12:0	 13:37	 14:0
1	 1:35	 2:0	 3:216068	 4:5	 5:12	 6:0	 7:0	 8:0	 9:0	 10:0	 11:5178	 12:0	 13:12	 14:0
1	 1:41	 2:0	 3:125461	 4:1	 5:10	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:60	 14:0
1	 1:21	 2:0	 3:162688	 4:3	 5:9	 6:2	 7:7	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:19	 2:0	 3:234406	 4:9	 5:8	 6:2	 7:3	 8:1	 9:0	 10:0	 11:0	 12:0	 13:30	 14:0
1	 1:41	 2:5	 3:114537	 4:3	 5:9	 6:3	 7:6	 8:5	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:40	 2:0	 3:68111	 4:3	 5:9	 6:1	 7:1	 8:3	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:44	 2:0	 3:322799	 4:3	 5:9	 6:3	 7:7	 8:1	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:21	 2:0	 3:479296	 4:3	 5:9	 6:2	 7:2	 8:4	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:39	 2:0	 3:323385	 4:1	 5:10	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:70	 14:0
1	 1:63	 2:0	 3:162772	 4:3	 5:9	 6:0	 7:10	 8:2	 9:0	 10:1	 11:0	 12:0	 13:35	 14:0
1	 1:53	 2:0	 3:27166	 4:3	 5:9	 6:5	 7:10	 8:3	 9:0	 10:1	 11:10520	 12:0	 13:40	 14:0
1	 1:55	 2:0	 3:142642	 4:3	 5:9	 6:5	 7:0	 8:5	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:19	 2:0	 3:162954	 4:1	 5:10	 6:6	 7:6	 8:0	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:45	 2:3	 3:90533	 4:0	 5:13	 6:2	 7:4	 8:3	 9:0	 10:0	 11:0	 12:0	 13:45	 14:0
1	 1:52	 2:0	 3:234286	 4:1	 5:10	 6:1	 7:10	 8:3	 9:0	 10:1	 11:0	 12:0	 13:84	 14:0
1	 1:17	 2:0	 3:355559	 4:9	 5:8	 6:2	 7:5	 8:1	 9:0	 10:1	 11:0	 12:0	 13:18	 14:0
1	 1:35	 2:0	 3:32528	 4:1	 5:10	 6:0	 7:7	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:45	 2:0	 3:132847	 4:0	 5:13	 6:2	 7:3	 8:3	 9:0	 10:0	 11:0	 12:0	 13:50	 14:0
1	 1:46	 2:0	 3:279724	 4:3	 5:9	 6:2	 7:7	 8:3	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:50	 2:0	 3:30827	 4:0	 5:13	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:25	 2:0	 3:179772	 4:3	 5:9	 6:2	 7:3	 8:5	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:39	 2:0	 3:112264	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:51	 2:0	 3:93690	 4:3	 5:9	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:52	 2:4	 3:178983	 4:3	 5:9	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:55	 2:0	 3:194740	 4:12	 5:6	 6:4	 7:0	 8:3	 9:0	 10:0	 11:0	 12:0	 13:45	 14:0
1	 1:48	 2:4	 3:283037	 4:0	 5:13	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:27	 2:0	 3:312485	 4:3	 5:9	 6:2	 7:6	 8:1	 9:0	 10:1	 11:0	 12:0	 13:32	 14:0
1	 1:30	 2:0	 3:202450	 4:3	 5:9	 6:2	 7:1	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:29	 2:4	 3:272569	 4:12	 5:6	 6:2	 7:9	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:53	 2:0	 3:231865	 4:9	 5:8	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:26	 2:0	 3:195693	 4:3	 5:9	 6:2	 7:8	 8:5	 9:4	 10:0	 11:0	 12:0	 13:40	 14:17
1	 1:27	 2:0	 3:108574	 4:3	 5:9	 6:2	 7:2	 8:1	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:58	 2:1	 3:605504	 4:3	 5:9	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:19	 2:1	 3:140985	 4:3	 5:9	 6:2	 7:1	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:2
1	 1:22	 2:5	 3:160369	 4:1	 5:10	 6:2	 7:2	 8:1	 9:4	 10:1	 11:0	 12:0	 13:20	 14:0
1	 1:29	 2:0	 3:303440	 4:6	 5:11	 6:2	 7:4	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:44	 2:0	 3:263871	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:55	 2:0	 3:28338	 4:6	 5:11	 6:1	 7:5	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:36	 2:2	 3:298624	 4:1	 5:10	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:30	 14:0
1	 1:41	 2:0	 3:139126	 4:1	 5:10	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:1902	 13:40	 14:0
1	 1:57	 2:0	 3:197994	 4:3	 5:9	 6:2	 7:2	 8:4	 9:4	 10:0	 11:0	 12:0	 13:32	 14:0
1	 1:34	 2:4	 3:241259	 4:3	 5:9	 6:2	 7:12	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:80	 2:1	 3:248568	 4:3	 5:9	 6:0	 7:9	 8:2	 9:0	 10:1	 11:0	 12:0	 13:30	 14:0
1	 1:59	 2:1	 3:304779	 4:0	 5:13	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:35	 14:0
1	 1:58	 2:0	 3:143266	 4:3	 5:9	 6:0	 7:2	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:51	 2:0	 3:169719	 4:1	 5:10	 6:0	 7:8	 8:2	 9:0	 10:1	 11:0	 12:0	 13:38	 14:0
1	 1:34	 2:0	 3:257128	 4:3	 5:9	 6:1	 7:1	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:45	 2:0	 3:78507	 4:6	 5:11	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:28	 2:0	 3:490332	 4:0	 5:13	 6:0	 7:5	 8:2	 9:0	 10:1	 11:3103	 12:0	 13:40	 14:0
1	 1:32	 2:0	 3:244200	 4:1	 5:10	 6:1	 7:4	 8:3	 9:0	 10:1	 11:0	 12:0	 13:50	 14:3
1	 1:44	 2:1	 3:95298	 4:13	 5:16	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:70	 14:0
1	 1:23	 2:0	 3:329174	 4:3	 5:9	 6:2	 7:8	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:33	 2:0	 3:107142	 4:9	 5:8	 6:2	 7:1	 8:5	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:39	 2:5	 3:33975	 4:0	 5:13	 6:2	 7:5	 8:3	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:26	 2:0	 3:201579	 4:1	 5:10	 6:2	 7:1	 8:5	 9:0	 10:1	 11:0	 12:0	 13:40	 14:19
1	 1:39	 2:1	 3:122852	 4:3	 5:9	 6:0	 7:10	 8:2	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:35	 2:0	 3:272742	 4:3	 5:9	 6:1	 7:3	 8:3	 9:0	 10:1	 11:27828	 12:0	 13:60	 14:0
1	 1:53	 2:0	 3:161691	 4:10	 5:14	 6:1	 7:4	 8:3	 9:0	 10:0	 11:4865	 12:0	 13:40	 14:0
1	 1:41	 2:4	 3:223410	 4:0	 5:13	 6:0	 7:5	 8:2	 9:0	 10:1	 11:7688	 12:0	 13:40	 14:0
1	 1:90	 2:0	 3:250832	 4:3	 5:9	 6:0	 7:10	 8:2	 9:0	 10:1	 11:2414	 12:0	 13:40	 14:0
1	 1:44	 2:4	 3:282069	 4:6	 5:11	 6:0	 7:9	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:19	 2:0	 3:369164	 4:3	 5:9	 6:2	 7:1	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:81	 2:1	 3:218521	 4:8	 5:4	 6:0	 7:9	 8:2	 9:0	 10:1	 11:0	 12:0	 13:21	 14:0
1	 1:19	 2:0	 3:136405	 4:6	 5:11	 6:2	 7:2	 8:1	 9:0	 10:0	 11:0	 12:0	 13:20	 14:0
1	 1:40	 2:0	 3:199018	 4:0	 5:13	 6:0	 7:8	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:28	 2:4	 3:299249	 4:3	 5:9	 6:1	 7:12	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:50	 2:0	 3:235567	 4:3	 5:9	 6:0	 7:4	 8:0	 9:0	 10:0	 11:0	 12:0	 13:52	 14:0
1	 1:51	 2:1	 3:73493	 4:1	 5:10	 6:3	 7:4	 8:3	 9:0	 10:0	 11:0	 12:0	 13:60	 14:0
1	 1:54	 2:0	 3:320012	 4:1	 5:10	 6:0	 7:8	 8:0	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:37	 2:2	 3:183898	 4:1	 5:10	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:31	 2:5	 3:190027	 4:1	 5:10	 6:2	 7:2	 8:1	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:31	 2:0	 3:87891	 4:3	 5:9	 6:0	 7:7	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:38	 2:0	 3:304001	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:40	 2:0	 3:171424	 4:10	 5:14	 6:2	 7:5	 8:3	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:19	 2:0	 3:123807	 4:3	 5:9	 6:2	 7:8	 8:4	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:22	 2:0	 3:210802	 4:1	 5:10	 6:2	 7:0	 8:1	 9:4	 10:0	 11:0	 12:0	 13:24	 14:0
1	 1:25	 2:0	 3:80220	 4:9	 5:8	 6:0	 7:10	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:19	 2:0	 3:216413	 4:1	 5:10	 6:2	 7:2	 8:1	 9:0	 10:0	 11:0	 12:0	 13:20	 14:0
1	 1:23	 2:0	 3:423453	 4:3	 5:9	 6:2	 7:3	 8:1	 9:4	 10:0	 11:0	 12:0	 13:16	 14:0
1	 1:30	 2:0	 3:178835	 4:1	 5:10	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:55	 14:0
1	 1:35	 2:0	 3:304001	 4:1	 5:10	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:35	 2:0	 3:167482	 4:0	 5:13	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:60	 14:0
1	 1:32	 2:0	 3:26543	 4:1	 5:10	 6:3	 7:5	 8:3	 9:0	 10:1	 11:0	 12:2231	 13:40	 14:0
1	 1:52	 2:0	 3:176409	 4:0	 5:13	 6:1	 7:8	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:46	 2:5	 3:87018	 4:0	 5:13	 6:2	 7:4	 8:5	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:24	 2:0	 3:251603	 4:3	 5:9	 6:2	 7:8	 8:1	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:44	 2:4	 3:366180	 4:0	 5:13	 6:2	 7:5	 8:3	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:42	 2:0	 3:186916	 4:10	 5:14	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:2415	 13:55	 14:0
1	 1:30	 2:1	 3:164461	 4:2	 5:7	 6:1	 7:3	 8:5	 9:0	 10:1	 11:0	 12:653	 13:40	 14:0
1	 1:42	 2:0	 3:54102	 4:1	 5:10	 6:1	 7:8	 8:5	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:48	 2:1	 3:199058	 4:0	 5:13	 6:2	 7:5	 8:3	 9:0	 10:1	 11:0	 12:0	 13:35	 14:0
1	 1:22	 2:0	 3:293324	 4:3	 5:9	 6:2	 7:4	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:47	 2:0	 3:96798	 4:0	 5:13	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:65	 2:1	 3:132340	 4:3	 5:9	 6:0	 7:7	 8:2	 9:0	 10:1	 11:0	 12:0	 13:3	 14:0
1	 1:45	 2:0	 3:175925	 4:0	 5:13	 6:1	 7:7	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:17	 2:1	 3:33230	 4:2	 5:7	 6:2	 7:9	 8:1	 9:0	 10:1	 11:0	 12:0	 13:15	 14:0
1	 1:20	 2:4	 3:298871	 4:3	 5:9	 6:2	 7:2	 8:1	 9:1	 10:1	 11:0	 12:0	 13:10	 14:0
1	 1:26	 2:0	 3:142760	 4:6	 5:11	 6:2	 7:3	 8:3	 9:4	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:30	 2:0	 3:200700	 4:1	 5:10	 6:2	 7:3	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:48	 2:0	 3:117310	 4:0	 5:13	 6:1	 7:8	 8:5	 9:0	 10:0	 11:0	 12:0	 13:60	 14:0
1	 1:44	 2:0	 3:238188	 4:5	 5:12	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:29	 2:0	 3:354496	 4:10	 5:14	 6:2	 7:5	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:18	 2:0	 3:416541	 4:7	 5:5	 6:2	 7:6	 8:1	 9:0	 10:1	 11:0	 12:0	 13:16	 14:0
1	 1:52	 2:0	 3:42902	 4:7	 5:5	 6:3	 7:2	 8:3	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:30	 2:0	 3:180317	 4:6	 5:11	 6:1	 7:7	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:50	 2:0	 3:378581	 4:9	 5:8	 6:2	 7:12	 8:4	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:45	 2:4	 3:213620	 4:0	 5:13	 6:1	 7:5	 8:3	 9:0	 10:0	 11:0	 12:0	 13:50	 14:0
1	 1:58	 2:0	 3:186905	 4:3	 5:9	 6:1	 7:8	 8:5	 9:0	 10:0	 11:99999	 12:0	 13:40	 14:0
1	 1:47	 2:0	 3:182054	 4:3	 5:9	 6:2	 7:7	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:64	 2:4	 3:189634	 4:1	 5:10	 6:4	 7:4	 8:3	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:25	 2:4	 3:170070	 4:0	 5:13	 6:2	 7:5	 8:3	 9:0	 10:0	 11:0	 12:0	 13:50	 14:0
1	 1:42	 2:0	 3:445382	 4:5	 5:12	 6:1	 7:1	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:46	 2:2	 3:168211	 4:3	 5:9	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:75	 14:0
1	 1:22	 2:0	 3:341760	 4:0	 5:13	 6:2	 7:4	 8:1	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:26	 2:0	 3:152452	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:49	 2:0	 3:558752	 4:1	 5:10	 6:1	 7:8	 8:3	 9:0	 10:0	 11:3674	 12:0	 13:40	 14:0
1	 1:28	 2:0	 3:153813	 4:1	 5:10	 6:2	 7:4	 8:5	 9:0	 10:0	 11:0	 12:0	 13:38	 14:0
1	 1:54	 2:0	 3:81859	 4:3	 5:9	 6:0	 7:8	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:47	 2:1	 3:51664	 4:2	 5:7	 6:0	 7:9	 8:2	 9:0	 10:1	 11:0	 12:0	 13:60	 14:0
1	 1:46	 2:0	 3:334421	 4:0	 5:13	 6:1	 7:3	 8:5	 9:1	 10:0	 11:0	 12:0	 13:40	 14:10
1	 1:35	 2:0	 3:239415	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:42	 14:0
1	 1:57	 2:4	 3:62701	 4:1	 5:10	 6:4	 7:4	 8:3	 9:0	 10:1	 11:6849	 12:0	 13:40	 14:0
1	 1:37	 2:2	 3:347491	 4:1	 5:10	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:54	 2:4	 3:108739	 4:2	 5:7	 6:4	 7:12	 8:5	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:34	 2:0	 3:340917	 4:3	 5:9	 6:3	 7:7	 8:3	 9:0	 10:1	 11:2174	 12:0	 13:45	 14:0
1	 1:54	 2:3	 3:160636	 4:3	 5:9	 6:2	 7:8	 8:5	 9:0	 10:0	 11:0	 12:0	 13:40	 14:19
1	 1:49	 2:0	 3:116927	 4:0	 5:13	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:60	 14:0
1	 1:24	 2:0	 3:179423	 4:0	 5:13	 6:2	 7:8	 8:1	 9:0	 10:0	 11:0	 12:0	 13:20	 14:0
1	 1:18	 2:0	 3:347829	 4:2	 5:7	 6:2	 7:2	 8:1	 9:0	 10:0	 11:0	 12:0	 13:4	 14:0
1	 1:62	 2:1	 3:56317	 4:13	 5:16	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:37	 2:2	 3:347189	 4:3	 5:9	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:55	 14:0
1	 1:42	 2:0	 3:201520	 4:1	 5:10	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:43	 2:0	 3:43533	 4:14	 5:3	 6:3	 7:2	 8:4	 9:0	 10:0	 11:0	 12:0	 13:40	 14:35
1	 1:20	 2:0	 3:313786	 4:3	 5:9	 6:2	 7:4	 8:5	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:36	 2:0	 3:367216	 4:1	 5:10	 6:5	 7:2	 8:1	 9:0	 10:0	 11:0	 12:0	 13:28	 14:0
1	 1:23	 2:0	 3:408988	 4:1	 5:10	 6:2	 7:8	 8:5	 9:0	 10:0	 11:0	 12:0	 13:38	 14:0
1	 1:48	 2:0	 3:175662	 4:3	 5:9	 6:4	 7:8	 8:5	 9:0	 10:0	 11:0	 12:0	 13:24	 14:0
1	 1:77	 2:1	 3:161552	 4:15	 5:1	 6:4	 7:4	 8:3	 9:0	 10:0	 11:0	 12:0	 13:60	 14:0
1	 1:26	 2:0	 3:311743	 4:3	 5:9	 6:3	 7:2	 8:5	 9:0	 10:0	 11:0	 12:0	 13:39	 14:0
1	 1:25	 2:0	 3:323229	 4:0	 5:13	 6:0	 7:10	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:38	 2:0	 3:163204	 4:3	 5:9	 6:0	 7:10	 8:2	 9:0	 10:1	 11:0	 12:1740	 13:40	 14:0
1	 1:25	 2:0	 3:201481	 4:0	 5:13	 6:2	 7:4	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:27	 2:0	 3:154210	 4:5	 5:12	 6:0	 7:10	 8:2	 9:1	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:36	 2:4	 3:247547	 4:3	 5:9	 6:3	 7:8	 8:5	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:51	 2:2	 3:254230	 4:1	 5:10	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:1977	 13:58	 14:0
1	 1:33	 2:0	 3:156464	 4:0	 5:13	 6:2	 7:3	 8:3	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:31	 2:0	 3:108322	 4:1	 5:10	 6:6	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:28	 14:0
1	 1:33	 2:0	 3:213179	 4:1	 5:10	 6:0	 7:7	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:24	 2:0	 3:160122	 4:0	 5:13	 6:2	 7:0	 8:3	 9:0	 10:1	 11:0	 12:0	 13:20	 14:0
1	 1:64	 2:0	 3:80392	 4:3	 5:9	 6:4	 7:0	 8:3	 9:0	 10:0	 11:0	 12:0	 13:4	 14:0
1	 1:36	 2:4	 3:254202	 4:4	 5:15	 6:1	 7:5	 8:5	 9:0	 10:0	 11:0	 12:0	 13:24	 14:5
1	 1:26	 2:5	 3:232914	 4:1	 5:10	 6:2	 7:8	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:31	 2:4	 3:206609	 4:0	 5:13	 6:2	 7:12	 8:3	 9:0	 10:1	 11:0	 12:1876	 13:40	 14:0
1	 1:33	 2:0	 3:44623	 4:3	 5:9	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:22	 2:0	 3:199005	 4:5	 5:12	 6:2	 7:0	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:37	 2:0	 3:403344	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:37	 2:0	 3:118577	 4:3	 5:9	 6:0	 7:8	 8:0	 9:0	 10:0	 11:0	 12:0	 13:25	 14:0
1	 1:37	 2:0	 3:122889	 4:13	 5:16	 6:0	 7:5	 8:2	 9:1	 10:1	 11:7298	 12:0	 13:40	 14:26
1	 1:23	 2:0	 3:196508	 4:1	 5:10	 6:2	 7:8	 8:1	 9:4	 10:0	 11:0	 12:0	 13:24	 14:0
1	 1:26	 2:0	 3:40915	 4:0	 5:13	 6:2	 7:8	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:37	 2:0	 3:143774	 4:3	 5:9	 6:1	 7:4	 8:5	 9:0	 10:0	 11:0	 12:0	 13:50	 14:0
1	 1:22	 2:0	 3:173004	 4:3	 5:9	 6:2	 7:7	 8:4	 9:4	 10:1	 11:0	 12:0	 13:1	 14:0
1	 1:49	 2:0	 3:353824	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:1887	 13:40	 14:0
1	 1:53	 2:0	 3:171058	 4:1	 5:10	 6:1	 7:6	 8:5	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:40	 2:0	 3:335400	 4:1	 5:10	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:23
1	 1:30	 2:4	 3:263650	 4:0	 5:13	 6:2	 7:3	 8:5	 9:4	 10:0	 11:0	 12:0	 13:17	 14:0
