1	 1:39	 2:5	 3:77516	 4:0	 5:13	 6:2	 7:8	 8:3	 9:0	 10:1	 11:2174	 12:0	 13:40	 14:0
1	 1:28	 2:0	 3:175431	 4:7	 5:5	 6:1	 7:5	 8:3	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:18	 2:999999	 3:152641	 4:12	 5:6	 6:2	 7:999999	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:42	 2:0	 3:339346	 4:10	 5:14	 6:1	 7:8	 8:3	 9:0	 10:0	 11:0	 12:0	 13:25	 14:0
1	 1:39	 2:0	 3:287306	 4:1	 5:10	 6:3	 7:8	 8:5	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:29	 2:1	 3:70604	 4:3	 5:9	 6:0	 7:9	 8:2	 9:0	 10:1	 11:3464	 12:0	 13:40	 14:0
1	 1:21	 2:0	 3:88926	 4:1	 5:10	 6:2	 7:5	 8:1	 9:0	 10:1	 11:0	 12:0	 13:10	 14:0
1	 1:36	 2:0	 3:91275	 4:1	 5:10	 6:2	 7:8	 8:5	 9:1	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:56	 2:0	 3:244554	 4:12	 5:6	 6:4	 7:7	 8:5	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:49	 2:0	 3:232586	 4:14	 5:3	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:47	 2:2	 3:127678	 4:1	 5:10	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:80	 14:0
1	 1:44	 2:0	 3:162184	 4:1	 5:10	 6:3	 7:8	 8:5	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:40	 2:0	 3:408229	 4:11	 5:2	 6:2	 7:2	 8:3	 9:0	 10:1	 11:0	 12:0	 13:45	 14:35
0	 1:43	 2:5	 3:139734	 4:0	 5:13	 6:0	 7:4	 8:2	 9:0	 10:1	 11:15024	 12:0	 13:40	 14:0
1	 1:62	 2:0	 3:197286	 4:9	 5:8	 6:0	 7:9	 8:2	 9:0	 10:1	 11:0	 12:0	 13:48	 14:5
0	 1:52	 2:0	 3:229983	 4:4	 5:15	 6:0	 7:5	 8:0	 9:0	 10:0	 11:3103	 12:0	 13:30	 14:0
1	 1:25	 2:0	 3:252803	 4:3	 5:9	 6:2	 7:2	 8:5	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
0	 1:63	 2:2	 3:110890	 4:10	 5:14	 6:1	 7:5	 8:3	 9:0	 10:1	 11:0	 12:0	 13:70	 14:0
1	 1:51	 2:0	 3:160724	 4:13	 5:16	 6:0	 7:5	 8:2	 9:1	 10:1	 11:0	 12:0	 13:99	 14:9
1	 1:25	 2:0	 3:89625	 4:3	 5:9	 6:2	 7:8	 8:1	 9:1	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:62	 2:999999	 3:266037	 4:1	 5:10	 6:0	 7:999999	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:27	 2:0	 3:126730	 4:3	 5:9	 6:2	 7:3	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:48	 2:3	 3:96854	 4:1	 5:10	 6:2	 7:8	 8:3	 9:0	 10:1	 11:0	 12:0	 13:30	 14:0
1	 1:32	 2:0	 3:186788	 4:3	 5:9	 6:0	 7:10	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:36	 2:0	 3:28996	 4:1	 5:10	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:30	 2:1	 3:347166	 4:3	 5:9	 6:1	 7:1	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:45	 2:5	 3:110311	 4:10	 5:14	 6:1	 7:4	 8:5	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:27	 2:0	 3:310850	 4:3	 5:9	 6:0	 7:10	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:41	 2:0	 3:220694	 4:0	 5:13	 6:1	 7:2	 8:3	 9:0	 10:1	 11:0	 12:0	 13:37	 14:0
1	 1:61	 2:0	 3:149405	 4:3	 5:9	 6:0	 7:2	 8:2	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:70	 2:2	 3:131699	 4:0	 5:13	 6:1	 7:4	 8:5	 9:0	 10:0	 11:0	 12:0	 13:55	 14:0
1	 1:55	 2:0	 3:49996	 4:2	 5:7	 6:2	 7:7	 8:3	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:35	 2:0	 3:187112	 4:0	 5:13	 6:2	 7:2	 8:3	 9:0	 10:0	 11:0	 12:0	 13:45	 14:0
1	 1:36	 2:0	 3:180859	 4:6	 5:11	 6:0	 7:6	 8:2	 9:0	 10:1	 11:0	 12:0	 13:38	 14:0
1	 1:29	 2:0	 3:185647	 4:1	 5:10	 6:2	 7:0	 8:1	 9:0	 10:1	 11:0	 12:0	 13:60	 14:0
1	 1:30	 2:0	 3:316606	 4:0	 5:13	 6:0	 7:2	 8:0	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:45	 2:0	 3:274657	 4:2	 5:7	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:999999
1	 1:39	 2:3	 3:193583	 4:0	 5:13	 6:1	 7:5	 8:5	 9:0	 10:0	 11:5455	 12:0	 13:60	 14:0
1	 1:18	 2:0	 3:338836	 4:3	 5:9	 6:2	 7:2	 8:1	 9:0	 10:1	 11:0	 12:0	 13:20	 14:0
1	 1:28	 2:0	 3:216814	 4:3	 5:9	 6:0	 7:10	 8:2	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:27	 2:0	 3:106935	 4:0	 5:13	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:38	 2:0	 3:223433	 4:3	 5:9	 6:2	 7:7	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:33	 2:0	 3:174789	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:25	 2:0	 3:135603	 4:3	 5:9	 6:0	 7:10	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:25	 2:999999	 3:344719	 4:3	 5:9	 6:0	 7:999999	 8:0	 9:0	 10:0	 11:0	 12:0	 13:4	 14:0
1	 1:38	 2:0	 3:372484	 4:2	 5:7	 6:2	 7:2	 8:1	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:23	 2:0	 3:181820	 4:1	 5:10	 6:2	 7:9	 8:5	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:40	 2:0	 3:235371	 4:6	 5:11	 6:1	 7:5	 8:5	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:36	 2:2	 3:216711	 4:3	 5:9	 6:0	 7:4	 8:2	 9:0	 10:1	 11:99999	 12:0	 13:50	 14:999999
1	 1:20	 2:0	 3:299399	 4:1	 5:10	 6:2	 7:3	 8:1	 9:0	 10:0	 11:0	 12:0	 13:20	 14:0
1	 1:41	 2:0	 3:202508	 4:3	 5:9	 6:0	 7:7	 8:2	 9:0	 10:1	 11:0	 12:0	 13:48	 14:0
1	 1:44	 2:0	 3:172025	 4:1	 5:10	 6:3	 7:8	 8:5	 9:0	 10:0	 11:0	 12:0	 13:38	 14:0
0	 1:49	 2:2	 3:246891	 4:0	 5:13	 6:0	 7:8	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:22	 2:0	 3:450920	 4:5	 5:12	 6:2	 7:8	 8:3	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:26	 2:0	 3:53598	 4:1	 5:10	 6:2	 7:8	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:47	 2:0	 3:103757	 4:5	 5:12	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:48	 2:0	 3:76017	 4:3	 5:9	 6:4	 7:2	 8:5	 9:0	 10:0	 11:0	 12:0	 13:25	 14:0
1	 1:28	 2:2	 3:80158	 4:3	 5:9	 6:2	 7:4	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:37	 2:3	 3:90881	 4:1	 5:10	 6:3	 7:4	 8:3	 9:0	 10:1	 11:8614	 12:0	 13:55	 14:0
1	 1:44	 2:0	 3:427952	 4:0	 5:13	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:20	 2:999999	 3:230955	 4:9	 5:8	 6:2	 7:999999	 8:3	 9:4	 10:0	 11:0	 12:0	 13:35	 14:0
0	 1:53	 2:0	 3:177916	 4:0	 5:13	 6:0	 7:8	 8:2	 9:0	 10:1	 11:7298	 12:0	 13:40	 14:0
1	 1:36	 2:0	 3:342642	 4:10	 5:14	 6:2	 7:4	 8:3	 9:0	 10:1	 11:0	 12:0	 13:15	 14:0
1	 1:77	 2:0	 3:253642	 4:8	 5:4	 6:0	 7:7	 8:2	 9:3	 10:1	 11:0	 12:0	 13:30	 14:0
1	 1:21	 2:0	 3:219086	 4:3	 5:9	 6:2	 7:2	 8:1	 9:0	 10:1	 11:0	 12:0	 13:35	 14:0
1	 1:24	 2:0	 3:162593	 4:0	 5:13	 6:2	 7:8	 8:3	 9:1	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:30	 2:0	 3:87561	 4:5	 5:12	 6:2	 7:0	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:51	 2:4	 3:142411	 4:6	 5:11	 6:1	 7:8	 8:5	 9:0	 10:0	 11:0	 12:0	 13:50	 14:0
1	 1:22	 2:0	 3:154422	 4:1	 5:10	 6:1	 7:3	 8:1	 9:1	 10:0	 11:0	 12:0	 13:30	 14:14
1	 1:23	 2:0	 3:169104	 4:1	 5:10	 6:2	 7:3	 8:1	 9:1	 10:1	 11:0	 12:0	 13:25	 14:0
0	 1:47	 2:0	 3:193047	 4:13	 5:16	 6:0	 7:4	 8:2	 9:0	 10:1	 11:99999	 12:0	 13:50	 14:0
1	 1:17	 2:0	 3:151141	 4:9	 5:8	 6:2	 7:3	 8:1	 9:0	 10:1	 11:0	 12:0	 13:20	 14:0
0	 1:48	 2:0	 3:267912	 4:0	 5:13	 6:2	 7:2	 8:3	 9:0	 10:1	 11:0	 12:0	 13:50	 14:19
0	 1:43	 2:0	 3:137126	 4:1	 5:10	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:34	 2:0	 3:152453	 4:9	 5:8	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:30
1	 1:19	 2:0	 3:357059	 4:3	 5:9	 6:2	 7:8	 8:1	 9:0	 10:0	 11:0	 12:0	 13:35	 14:0
1	 1:42	 2:5	 3:202011	 4:1	 5:10	 6:2	 7:4	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:23	 2:0	 3:98283	 4:0	 5:13	 6:2	 7:4	 8:1	 9:1	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:61	 2:1	 3:176965	 4:4	 5:15	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:63	 2:0	 3:187919	 4:2	 5:7	 6:0	 7:2	 8:2	 9:0	 10:1	 11:0	 12:0	 13:30	 14:0
1	 1:65	 2:0	 3:274916	 4:3	 5:9	 6:4	 7:3	 8:5	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
0	 1:37	 2:0	 3:105813	 4:6	 5:11	 6:0	 7:8	 8:2	 9:0	 10:1	 11:7298	 12:0	 13:40	 14:0
0	 1:41	 2:4	 3:193524	 4:5	 5:12	 6:0	 7:0	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:35	 2:0	 3:152734	 4:1	 5:10	 6:0	 7:12	 8:2	 9:4	 10:1	 11:0	 12:0	 13:40	 14:999999
1	 1:21	 2:0	 3:263641	 4:3	 5:9	 6:1	 7:3	 8:4	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:48	 2:4	 3:102076	 4:0	 5:13	 6:2	 7:8	 8:5	 9:0	 10:0	 11:0	 12:0	 13:35	 14:0
0	 1:51	 2:5	 3:155594	 4:1	 5:10	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:1887	 13:40	 14:0
1	 1:43	 2:0	 3:33331	 4:0	 5:13	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:55	 14:0
1	 1:22	 2:5	 3:156773	 4:1	 5:10	 6:2	 7:5	 8:3	 9:0	 10:1	 11:0	 12:0	 13:15	 14:999999
1	 1:56	 2:1	 3:115439	 4:1	 5:10	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:60	 14:0
1	 1:47	 2:0	 3:181652	 4:3	 5:9	 6:1	 7:8	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:26	 2:0	 3:120268	 4:0	 5:13	 6:2	 7:8	 8:1	 9:0	 10:1	 11:0	 12:0	 13:24	 14:0
1	 1:39	 2:0	 3:196308	 4:1	 5:10	 6:0	 7:2	 8:0	 9:0	 10:0	 11:0	 12:0	 13:24	 14:0
1	 1:45	 2:1	 3:40690	 4:1	 5:10	 6:2	 7:9	 8:1	 9:0	 10:1	 11:0	 12:0	 13:75	 14:0
1	 1:49	 2:0	 3:228583	 4:3	 5:9	 6:1	 7:2	 8:5	 9:0	 10:1	 11:0	 12:0	 13:40	 14:28
1	 1:23	 2:0	 3:695136	 4:3	 5:9	 6:2	 7:6	 8:3	 9:0	 10:1	 11:0	 12:0	 13:30	 14:0
1	 1:69	 2:0	 3:209236	 4:3	 5:9	 6:0	 7:8	 8:2	 9:0	 10:1	 11:0	 12:0	 13:36	 14:0
0	 1:41	 2:3	 3:214838	 4:10	 5:14	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:60	 14:0
1	 1:40	 2:1	 3:188436	 4:3	 5:9	 6:3	 7:4	 8:4	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:25	 2:0	 3:177625	 4:3	 5:9	 6:2	 7:7	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:52	 2:0	 3:124591	 4:3	 5:9	 6:2	 7:6	 8:5	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:28	 2:0	 3:230856	 4:1	 5:10	 6:2	 7:5	 8:3	 9:4	 10:0	 11:3325	 12:0	 13:50	 14:0
0	 1:50	 2:3	 3:221532	 4:5	 5:12	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:21	 2:0	 3:232577	 4:6	 5:11	 6:2	 7:0	 8:1	 9:0	 10:0	 11:0	 12:0	 13:30	 14:0
0	 1:48	 2:0	 3:168216	 4:1	 5:10	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:27	 2:0	 3:214702	 4:4	 5:15	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:42	 14:0
1	 1:63	 2:0	 3:237620	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:30	 14:0
0	 1:47	 2:5	 3:54887	 4:13	 5:16	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:37	 2:1	 3:164526	 4:13	 5:16	 6:2	 7:5	 8:3	 9:0	 10:1	 11:14084	 12:0	 13:45	 14:0
1	 1:28	 2:0	 3:224506	 4:1	 5:10	 6:0	 7:3	 8:2	 9:4	 10:1	 11:0	 12:0	 13:40	 14:999999
1	 1:58	 2:0	 3:183870	 4:3	 5:9	 6:1	 7:8	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:41	 2:0	 3:208330	 4:1	 5:10	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:51	 14:0
1	 1:67	 2:2	 3:168370	 4:1	 5:10	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:62	 2:1	 3:320376	 4:3	 5:9	 6:0	 7:3	 8:0	 9:0	 10:0	 11:0	 12:0	 13:48	 14:0
0	 1:28	 2:0	 3:192384	 4:1	 5:10	 6:0	 7:6	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:26	 2:0	 3:167350	 4:9	 5:8	 6:2	 7:6	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:46	 2:1	 3:103538	 4:4	 5:15	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:65	 14:0
1	 1:29	 2:0	 3:58522	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:39	 2:0	 3:191342	 4:0	 5:13	 6:0	 7:1	 8:2	 9:1	 10:1	 11:0	 12:0	 13:40	 14:14
1	 1:25	 2:0	 3:193820	 4:10	 5:14	 6:2	 7:5	 8:1	 9:0	 10:0	 11:0	 12:0	 13:35	 14:0
1	 1:20	 2:0	 3:258490	 4:1	 5:10	 6:2	 7:3	 8:3	 9:0	 10:0	 11:0	 12:0	 13:35	 14:0
1	 1:21	 2:0	 3:56520	 4:1	 5:10	 6:2	 7:8	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:25	 2:0	 3:102476	 4:0	 5:13	 6:2	 7:5	 8:3	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
0	 1:44	 2:2	 3:311357	 4:4	 5:15	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:37	 2:0	 3:166497	 4:3	 5:9	 6:2	 7:8	 8:1	 9:0	 10:1	 11:0	 12:0	 13:38	 14:0
0	 1:50	 2:0	 3:160724	 4:10	 5:14	 6:0	 7:4	 8:2	 9:1	 10:1	 11:7298	 12:0	 13:40	 14:14
1	 1:29	 2:0	 3:338270	 4:3	 5:9	 6:3	 7:8	 8:5	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:18	 2:0	 3:282394	 4:1	 5:10	 6:2	 7:3	 8:1	 9:4	 10:0	 11:0	 12:0	 13:21	 14:0
1	 1:32	 2:0	 3:383269	 4:0	 5:13	 6:2	 7:4	 8:5	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:58	 2:0	 3:119386	 4:6	 5:11	 6:1	 7:8	 8:3	 9:0	 10:0	 11:0	 12:0	 13:60	 14:0
0	 1:50	 2:0	 3:196975	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:29	 2:0	 3:334221	 4:1	 5:10	 6:2	 7:2	 8:3	 9:0	 10:0	 11:0	 12:0	 13:18	 14:0
0	 1:58	 2:0	 3:27385	 4:3	 5:9	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:60	 14:0
1	 1:29	 2:5	 3:133846	 4:1	 5:10	 6:2	 7:2	 8:1	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
0	 1:36	 2:0	 3:361888	 4:3	 5:9	 6:0	 7:10	 8:2	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:21	 2:0	 3:230429	 4:3	 5:9	 6:2	 7:1	 8:3	 9:0	 10:1	 11:0	 12:0	 13:35	 14:0
1	 1:49	 2:0	 3:328776	 4:3	 5:9	 6:1	 7:4	 8:5	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:60	 2:0	 3:243829	 4:10	 5:14	 6:1	 7:5	 8:3	 9:0	 10:0	 11:0	 12:0	 13:50	 14:0
0	 1:39	 2:0	 3:306646	 4:1	 5:10	 6:0	 7:3	 8:2	 9:0	 10:1	 11:3103	 12:0	 13:50	 14:0
0	 1:50	 2:0	 3:138179	 4:5	 5:12	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:1902	 13:40	 14:0
1	 1:30	 2:0	 3:280069	 4:1	 5:10	 6:2	 7:3	 8:3	 9:0	 10:0	 11:0	 12:0	 13:48	 14:0
1	 1:55	 2:0	 3:305759	 4:3	 5:9	 6:1	 7:2	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:999999
1	 1:64	 2:4	 3:164876	 4:3	 5:9	 6:1	 7:10	 8:5	 9:0	 10:1	 11:0	 12:0	 13:20	 14:0
1	 1:29	 2:2	 3:138597	 4:5	 5:12	 6:2	 7:5	 8:4	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
0	 1:40	 2:0	 3:111483	 4:0	 5:13	 6:0	 7:4	 8:2	 9:0	 10:1	 11:7298	 12:0	 13:40	 14:0
1	 1:42	 2:0	 3:144778	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:55	 2:0	 3:171015	 4:3	 5:9	 6:4	 7:3	 8:5	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:43	 2:0	 3:112494	 4:3	 5:9	 6:1	 7:10	 8:3	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:28	 2:0	 3:408473	 4:9	 5:8	 6:2	 7:3	 8:3	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:46	 2:5	 3:27802	 4:5	 5:12	 6:0	 7:0	 8:2	 9:0	 10:1	 11:0	 12:0	 13:38	 14:0
1	 1:34	 2:0	 3:236318	 4:3	 5:9	 6:2	 7:7	 8:5	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:47	 2:0	 3:121836	 4:10	 5:14	 6:0	 7:8	 8:0	 9:0	 10:0	 11:7688	 12:0	 13:38	 14:0
1	 1:43	 2:1	 3:315971	 4:10	 5:14	 6:2	 7:4	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:24	 2:0	 3:698418	 4:1	 5:10	 6:2	 7:8	 8:1	 9:4	 10:0	 11:0	 12:0	 13:25	 14:0
1	 1:21	 2:0	 3:329530	 4:2	 5:7	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:19
0	 1:65	 2:0	 3:194456	 4:0	 5:13	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:2
1	 1:20	 2:0	 3:282579	 4:1	 5:10	 6:2	 7:2	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:31	 2:5	 3:26401	 4:10	 5:14	 6:1	 7:8	 8:3	 9:0	 10:0	 11:0	 12:0	 13:25	 14:0
1	 1:38	 2:5	 3:364958	 4:3	 5:9	 6:0	 7:8	 8:2	 9:0	 10:1	 11:3464	 12:0	 13:40	 14:0
1	 1:22	 2:0	 3:83998	 4:1	 5:10	 6:2	 7:3	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:20	 2:0	 3:94364	 4:1	 5:10	 6:2	 7:5	 8:3	 9:3	 10:0	 11:0	 12:0	 13:20	 14:0
1	 1:44	 2:0	 3:174189	 4:1	 5:10	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:60	 14:0
1	 1:44	 2:4	 3:101967	 4:10	 5:14	 6:0	 7:5	 8:0	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
0	 1:41	 2:0	 3:146908	 4:13	 5:16	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:60	 14:0
1	 1:38	 2:0	 3:126675	 4:3	 5:9	 6:1	 7:1	 8:3	 9:0	 10:1	 11:0	 12:2205	 13:40	 14:0
1	 1:21	 2:0	 3:31606	 4:1	 5:10	 6:2	 7:2	 8:1	 9:0	 10:0	 11:0	 12:0	 13:25	 14:5
1	 1:24	 2:0	 3:132327	 4:1	 5:10	 6:5	 7:3	 8:5	 9:3	 10:0	 11:0	 12:0	 13:30	 14:25
1	 1:24	 2:0	 3:112459	 4:10	 5:14	 6:2	 7:5	 8:3	 9:0	 10:0	 11:0	 12:0	 13:45	 14:0
1	 1:28	 2:0	 3:48894	 4:3	 5:9	 6:0	 7:8	 8:1	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:39	 2:0	 3:181943	 4:0	 5:13	 6:2	 7:4	 8:3	 9:0	 10:0	 11:0	 12:0	 13:35	 14:0
1	 1:48	 2:0	 3:247685	 4:1	 5:10	 6:1	 7:1	 8:3	 9:0	 10:1	 11:3325	 12:0	 13:40	 14:0
1	 1:24	 2:4	 3:195808	 4:3	 5:9	 6:2	 7:12	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:50	 2:0	 3:172052	 4:3	 5:9	 6:0	 7:5	 8:2	 9:1	 10:1	 11:0	 12:0	 13:35	 14:9
1	 1:50	 2:4	 3:50178	 4:1	 5:10	 6:0	 7:1	 8:2	 9:0	 10:1	 11:4064	 12:0	 13:55	 14:0
1	 1:68	 2:0	 3:351711	 4:1	 5:10	 6:0	 7:8	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:31	 2:5	 3:190305	 4:10	 5:14	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:22	 2:0	 3:464103	 4:11	 5:2	 6:2	 7:1	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:30
1	 1:18	 2:999999	 3:36348	 4:1	 5:10	 6:2	 7:999999	 8:1	 9:0	 10:1	 11:0	 12:0	 13:48	 14:0
1	 1:25	 2:0	 3:120238	 4:3	 5:9	 6:5	 7:7	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:16
1	 1:28	 2:0	 3:354095	 4:1	 5:10	 6:2	 7:3	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:17	 2:4	 3:308901	 4:2	 5:7	 6:2	 7:8	 8:1	 9:0	 10:0	 11:0	 12:0	 13:15	 14:0
1	 1:24	 2:5	 3:208826	 4:13	 5:16	 6:2	 7:5	 8:3	 9:0	 10:0	 11:0	 12:0	 13:99	 14:2
1	 1:20	 2:0	 3:369677	 4:12	 5:6	 6:3	 7:3	 8:3	 9:0	 10:0	 11:0	 12:0	 13:36	 14:0
0	 1:45	 2:3	 3:98524	 4:5	 5:12	 6:0	 7:8	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:44	 2:0	 3:239723	 4:1	 5:10	 6:5	 7:1	 8:5	 9:0	 10:0	 11:1506	 12:0	 13:45	 14:0
1	 1:57	 2:0	 3:231232	 4:8	 5:4	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:33	 2:0	 3:236396	 4:0	 5:13	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:1902	 13:55	 14:0
1	 1:24	 2:999999	 3:119156	 4:0	 5:13	 6:2	 7:999999	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:22	 2:0	 3:320451	 4:1	 5:10	 6:2	 7:12	 8:1	 9:1	 10:1	 11:0	 12:0	 13:24	 14:6
1	 1:41	 2:0	 3:38397	 4:3	 5:9	 6:1	 7:2	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:51	 2:2	 3:189183	 4:0	 5:13	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
